employee_id,role,department,day_index,project_phase,total_work_hours,meeting_hours,meeting_count,after_hours_work,task_assigned_count,task_completed_count,deadline_compression_ratio,task_switching_rate,email_volume,slack_message_count,response_latency_avg,longest_focus_block_minutes,recovery_gap_minutes,weekend_work_ratio,sleep_hours,sleep_consistency_score,hr_variability_index,error_rate,revision_count,decision_reversal_count,output_score,productivity_volatility_index,meeting_density_ratio,load_accumulation_rate,recovery_deficit_score,instability_index,volatility_acceleration,collapse_probability
EMP0039,Engineer,Engineering,52,Development,8.59,1.82,3,0.01,7,4,0.116,0.82,44,54,12.4,100.2,129.0,0.0,7.16,0.555,43.5,0.0207,0,0,60.27,0.203,0.349,0.075,0.023,0.143,0.0152,0.1135
EMP0039,Engineer,Engineering,53,Development,9.39,2.34,3,0.85,10,9,0.545,0.85,39,45,11.4,93.1,124.7,0.0,7.34,0.718,34.4,0.0227,0,0,57.25,0.2,0.319,0.28,0.011,0.138,0.056,0.1721
EMP0039,Engineer,Engineering,54,Development,10.31,1.59,2,1.31,5,3,0.349,0.84,30,47,12.4,76.0,197.2,0.0,6.03,0.696,25.8,0.0403,0,1,67.6,0.226,0.194,0.453,0.176,0.197,0.1023,0.1394
EMP0039,Engineer,Engineering,55,Development,9.5,2.0,4,0.53,9,6,0.321,0.93,34,57,31.4,86.3,88.7,0.066,7.72,0.641,42.0,0.0126,0,0,53.36,0.194,0.421,0.254,0.021,0.143,0.0492,0.096
EMP0039,Engineer,Engineering,56,Development,9.25,5.55,6,3.88,9,7,0.208,2.76,28,50,4.1,98.2,31.1,0.0,6.63,0.748,41.8,0.0349,0,0,48.89,0.253,0.649,0.641,0.058,0.3,0.1622,0.1814
EMP0039,Engineer,Engineering,57,Development,9.75,4.73,5,1.77,6,5,0.365,1.31,27,58,9.6,85.3,37.8,0.0,7.18,0.619,27.6,0.023,0,0,55.93,0.213,0.513,0.44,0.047,0.202,0.0937,0.0929
EMP0039,Engineer,Engineering,58,Development,9.74,4.88,4,1.15,9,7,0.039,0.79,33,49,9.0,94.0,37.9,0.0,7.36,0.731,38.8,0.0,0,0,60.13,0.199,0.411,0.361,0.009,0.109,0.0719,0.1469
EMP0039,Engineer,Engineering,59,Development,9.8,5.88,10,1.0,10,9,0.269,2.63,36,51,7.1,65.0,15.5,0.0,7.38,0.597,44.1,0.0226,1,0,56.39,0.235,1.02,0.35,0.147,0.372,0.0823,0.1285
EMP0039,Engineer,Engineering,60,Testing,10.53,5.55,5,1.66,11,7,0.222,1.1,39,77,22.7,79.7,36.0,0.0,7.6,0.552,40.8,0.0225,1,0,59.01,0.2,0.475,0.524,0.057,0.19,0.1048,0.1808
EMP0039,Engineer,Engineering,61,Testing,9.12,5.47,10,0.95,8,5,0.281,0.26,36,50,45.8,79.0,21.4,0.206,7.14,0.694,39.6,0.015,0,0,64.07,0.192,1.096,0.259,0.085,0.283,0.0497,0.2424
EMP0039,Engineer,Engineering,62,Testing,9.95,2.69,4,1.52,11,10,0.172,3.27,31,45,35.1,63.1,80.8,0.457,8.08,0.62,31.8,0.0086,0,0,51.6,0.234,0.402,0.434,0.149,0.241,0.1015,0.189
EMP0039,Engineer,Engineering,63,Testing,9.22,3.84,3,0.23,6,4,0.437,2.02,36,56,28.1,102.4,78.9,0.0,7.45,0.566,43.2,0.0168,0,0,41.51,0.221,0.325,0.181,0.003,0.16,0.0401,0.1235
EMP0039,Engineer,Engineering,64,Testing,11.62,4.28,5,2.65,9,7,0.312,0.85,37,68,1.3,84.8,35.0,0.0,7.11,0.664,23.3,0.0342,1,0,64.87,0.205,0.43,0.784,0.055,0.196,0.1607,0.3145
EMP0039,Engineer,Engineering,65,Testing,10.9,4.7,5,3.5,8,6,0.411,5.17,39,69,3.9,66.4,55.7,0.0,6.93,0.764,28.9,0.0115,0,0,59.1,0.295,0.459,0.8,0.169,0.321,0.236,0.264
EMP0039,Engineer,Engineering,66,Testing,9.3,1.77,2,0.58,9,8,0.049,1.93,28,50,23.5,63.9,195.2,0.0,7.01,0.607,45.9,0.0341,0,0,44.81,0.228,0.215,0.235,0.178,0.222,0.0536,0.137
EMP0039,Engineer,Engineering,67,Testing,10.95,2.44,2,2.52,10,9,0.499,2.78,45,59,18.1,65.8,160.7,0.0,6.29,0.599,25.5,0.0194,0,0,50.73,0.26,0.183,0.684,0.215,0.223,0.1778,0.1138
EMP0039,Engineer,Engineering,68,Testing,11.2,3.25,5,3.05,5,3,0.105,2.06,26,66,45.5,84.9,49.2,0.032,6.28,0.747,33.5,0.0384,0,0,52.06,0.246,0.446,0.781,0.11,0.261,0.1922,0.1964
EMP0039,Engineer,Engineering,69,Testing,10.76,3.63,3,1.79,6,4,0.351,0.66,39,61,41.4,65.7,78.7,0.375,6.72,0.678,30.9,0.0351,1,2,53.11,0.209,0.279,0.569,0.187,0.202,0.1189,0.0887
EMP0039,Engineer,Engineering,70,Testing,9.99,5.79,6,1.01,10,6,0.035,2.35,45,66,0.2,77.9,31.7,0.0,6.51,0.671,29.4,0.0332,0,0,49.07,0.247,0.601,0.375,0.133,0.297,0.0926,0.2285
EMP0039,Engineer,Engineering,71,Testing,9.27,5.47,4,0.28,6,5,0.026,2.82,33,63,0.2,51.7,31.9,0.0,7.07,0.577,41.8,0.0308,0,0,47.78,0.245,0.431,0.194,0.241,0.305,0.0475,0.1521
EMP0039,Engineer,Engineering,72,Testing,9.63,5.78,5,0.86,5,4,0.268,2.03,42,66,13.1,50.8,25.2,0.0,7.23,0.698,35.0,0.0235,0,0,48.69,0.226,0.519,0.311,0.236,0.282,0.0703,0.2827
EMP0039,Engineer,Engineering,73,Testing,10.67,6.24,6,1.89,7,6,0.545,2.49,30,49,21.4,78.7,8.8,0.0,7.18,0.61,28.0,0.0245,0,0,55.69,0.236,0.562,0.57,0.084,0.261,0.1345,0.1139
EMP0039,Engineer,Engineering,74,Testing,11.61,6.97,7,3.21,10,9,0.416,1.54,34,51,6.8,89.9,5.0,0.0,7.43,0.547,23.3,0.0102,0,0,63.7,0.212,0.603,0.852,0.005,0.189,0.1807,0.234
EMP0039,Engineer,Engineering,75,Testing,9.43,4.41,4,1.08,8,7,0.195,1.38,32,63,16.5,70.0,48.7,0.018,6.98,0.656,30.8,0.0334,2,0,52.93,0.218,0.424,0.314,0.146,0.237,0.0684,0.1069
EMP0039,Engineer,Engineering,76,Testing,9.52,4.49,3,0.96,6,3,0.311,1.16,39,58,9.8,56.0,69.3,0.0,7.91,0.698,38.9,0.0026,0,0,60.55,0.195,0.315,0.31,0.189,0.16,0.0604,0.0899
EMP0039,Engineer,Engineering,77,Testing,10.85,6.51,5,1.85,10,6,0.135,2.66,44,65,14.4,85.9,11.1,0.0,7.44,0.67,40.9,0.0352,0,1,56.99,0.234,0.461,0.587,0.027,0.25,0.1375,0.0983
EMP0039,Engineer,Engineering,78,Testing,12.01,0.0,0,3.23,10,9,0.096,2.69,34,62,8.6,86.7,244.0,0.0,6.13,0.578,30.2,0.0546,3,4,49.95,0.261,0.0,0.905,0.11,0.223,0.2362,0.2148
EMP0039,Engineer,Engineering,79,Testing,9.73,4.62,4,0.9,10,7,0.408,4.26,35,52,26.9,45.6,47.6,0.0,6.88,0.755,32.1,0.0221,1,0,49.32,0.278,0.411,0.329,0.288,0.341,0.0914,0.4079
EMP0039,Engineer,Engineering,80,Testing,9.9,5.94,7,2.54,4,3,0.367,2.03,27,65,23.5,63.7,8.8,0.0,6.49,0.745,30.0,0.0245,1,0,54.44,0.241,0.707,0.555,0.213,0.315,0.1338,0.1635
EMP0039,Engineer,Engineering,81,Testing,11.03,4.48,6,2.4,11,10,0.118,3.77,33,69,49.7,78.3,36.1,0.0,7.06,0.576,33.4,0.0275,0,0,52.95,0.264,0.544,0.679,0.094,0.305,0.1792,0.0808
EMP0039,Engineer,Engineering,82,Testing,9.74,4.08,3,1.26,6,5,0.041,1.08,44,71,37.4,102.1,61.2,0.0,6.98,0.656,40.2,0.0235,0,0,58.26,0.212,0.308,0.375,0.035,0.151,0.0795,0.1124
EMP0039,Engineer,Engineering,83,Testing,10.63,6.38,6,1.69,11,9,0.207,0.38,43,53,5.2,98.9,25.5,0.103,7.0,0.758,32.2,0.0326,0,0,60.97,0.198,0.564,0.54,0.033,0.199,0.1069,0.1648
EMP0039,Engineer,Engineering,84,Testing,10.54,5.78,8,1.86,7,5,0.62,0.25,35,74,18.3,96.3,23.5,0.0,6.68,0.677,32.5,0.0384,0,0,58.91,0.201,0.759,0.55,0.055,0.253,0.1106,0.2511
EMP0039,Engineer,Engineering,85,Testing,10.05,3.87,4,1.2,14,11,0.407,0.92,43,58,3.3,93.5,71.5,0.0,6.32,0.652,26.6,0.0299,0,0,57.09,0.222,0.398,0.406,0.079,0.191,0.0902,0.1187
EMP0039,Engineer,Engineering,86,Testing,9.01,3.73,4,0.09,8,5,0.47,1.52,46,66,23.7,70.4,80.1,0.0,7.08,0.6,45.0,0.028,1,0,55.18,0.219,0.444,0.137,0.137,0.231,0.0301,0.1068
EMP0039,Engineer,Engineering,87,Testing,9.16,3.84,3,0.97,8,6,0.21,0.77,36,62,7.9,84.8,91.3,0.0,7.99,0.765,41.5,0.0284,0,0,56.1,0.186,0.328,0.266,0.029,0.154,0.0495,0.1161
EMP0039,Engineer,Engineering,88,Testing,9.86,4.49,4,1.26,15,10,0.17,2.22,27,67,15.2,56.1,66.0,0.0,7.17,0.572,38.3,0.0097,0,0,49.95,0.231,0.406,0.39,0.21,0.23,0.0901,0.1223
EMP0039,Engineer,Engineering,89,Testing,10.2,5.35,4,1.27,15,12,0.333,0.6,38,62,20.8,128.0,33.0,0.0,6.87,0.565,31.4,0.0132,0,0,56.05,0.205,0.392,0.434,0.042,0.135,0.0889,0.1053
EMP0039,Engineer,Engineering,90,Launch,10.93,2.82,4,1.94,8,6,0.098,2.04,43,63,0.2,97.8,93.7,0.0,6.75,0.658,32.5,0.0207,1,0,50.46,0.236,0.366,0.609,0.05,0.191,0.1437,0.3438
EMP0039,Engineer,Engineering,91,Launch,9.42,3.25,5,0.49,8,6,0.129,1.67,30,55,9.6,76.9,70.7,0.0,6.91,0.62,43.0,0.029,0,0,51.27,0.225,0.531,0.239,0.112,0.248,0.0537,0.2848
EMP0039,Engineer,Engineering,92,Launch,9.75,2.21,4,1.0,13,12,0.592,1.52,39,63,15.6,103.0,88.3,0.0,7.6,0.614,30.8,0.0195,1,1,56.59,0.208,0.41,0.344,0.0,0.167,0.0715,0.1201
EMP0039,Engineer,Engineering,93,Launch,9.97,3.01,3,0.97,6,4,0.432,0.75,37,73,13.9,72.1,120.3,0.0,6.69,0.638,40.9,0.0249,0,0,58.85,0.211,0.301,0.368,0.153,0.179,0.0775,0.1239
EMP0039,Engineer,Engineering,94,Launch,11.87,4.52,5,2.93,18,12,0.245,1.01,39,66,0.4,111.5,30.6,0.0,6.71,0.617,26.6,0.0152,1,0,45.52,0.216,0.421,0.85,0.053,0.161,0.1836,0.1975
EMP0039,Engineer,Engineering,95,Launch,10.64,5.58,6,1.73,10,8,0.381,0.9,38,67,20.5,107.7,14.7,0.0,6.84,0.639,38.2,0.038,2,0,50.9,0.211,0.564,0.546,0.044,0.229,0.1153,0.2858
EMP0039,Engineer,Engineering,96,Launch,9.72,5.83,6,0.76,9,6,0.11,3.46,31,66,35.9,78.5,15.9,0.0,7.5,0.668,37.2,0.0246,2,0,54.33,0.249,0.617,0.31,0.064,0.296,0.0772,0.1382
EMP0039,Engineer,Engineering,97,Launch,12.05,3.33,5,3.24,11,8,0.237,0.18,39,76,0.6,76.5,57.9,0.0,6.28,0.591,20.0,0.0256,1,0,58.65,0.208,0.415,0.911,0.156,0.186,0.1895,0.1446
EMP0039,Engineer,Engineering,98,Launch,11.31,2.24,2,2.38,9,7,0.136,3.09,36,69,6.0,72.9,159.9,0.0,7.12,0.671,28.7,0.0246,1,0,49.09,0.249,0.177,0.711,0.12,0.213,0.1771,0.1561
EMP0039,Engineer,Engineering,99,Launch,11.6,6.96,9,3.08,12,9,0.544,1.52,40,62,15.1,82.6,6.7,0.0,6.28,0.69,26.6,0.0436,1,1,57.29,0.235,0.776,0.835,0.122,0.325,0.1962,0.3154
EMP0039,Engineer,Engineering,100,Launch,11.08,6.54,5,2.3,13,10,0.367,1.11,37,86,8.7,76.9,32.7,0.0,7.02,0.584,30.1,0.0202,0,0,49.74,0.212,0.451,0.672,0.105,0.195,0.1426,0.1335
EMP0039,Engineer,Engineering,101,Launch,10.84,3.06,4,1.87,7,6,0.543,1.6,33,66,19.1,93.1,89.5,0.0,6.78,0.627,35.9,0.0354,0,0,61.29,0.226,0.369,0.589,0.048,0.207,0.1331,0.1066
EMP0039,Engineer,Engineering,102,Launch,10.3,4.67,5,1.83,16,10,0.425,2.46,27,63,4.8,75.1,39.2,0.0,6.39,0.702,40.8,0.0359,0,1,47.59,0.251,0.485,0.516,0.157,0.29,0.1296,0.24
EMP0039,Engineer,Engineering,103,Launch,11.33,1.67,3,2.7,9,8,0.296,1.33,43,51,2.3,106.8,125.6,0.0,7.18,0.564,37.9,0.0228,0,0,58.58,0.213,0.265,0.754,0.021,0.145,0.1605,0.1777
EMP0039,Engineer,Engineering,104,Launch,11.49,6.9,9,2.66,7,4,0.481,2.11,25,55,82.2,78.1,16.7,0.0,6.26,0.559,30.3,0.018,0,1,50.01,0.247,0.783,0.769,0.149,0.301,0.1899,0.3588
EMP0039,Engineer,Engineering,105,Launch,10.93,5.28,6,2.01,12,10,0.249,2.4,32,61,22.0,98.3,22.3,0.0,6.78,0.576,37.7,0.0201,0,1,45.6,0.242,0.549,0.617,0.048,0.236,0.1494,0.1628
EMP0039,Engineer,Engineering,106,Launch,9.23,5.54,10,0.5,12,8,0.213,1.61,38,57,19.8,85.1,10.9,0.0,6.75,0.636,33.3,0.0341,0,0,52.68,0.227,1.083,0.216,0.077,0.356,0.0491,0.104
EMP0039,Engineer,Engineering,107,Launch,10.39,1.1,2,2.03,12,10,0.458,2.01,37,59,2.3,58.5,200.2,0.0,6.58,0.576,30.5,0.0363,0,1,53.11,0.239,0.192,0.552,0.236,0.242,0.132,0.1898
EMP0039,Engineer,Engineering,108,Launch,11.53,2.13,4,2.74,7,6,0.248,2.93,41,77,5.7,56.0,93.6,0.0,7.12,0.553,28.1,0.0223,0,0,61.24,0.246,0.347,0.784,0.214,0.266,0.1928,0.1504
EMP0039,Engineer,Engineering,109,Launch,11.7,3.32,3,3.0,8,7,0.291,1.07,45,67,6.9,91.4,107.5,0.0,7.17,0.554,28.2,0.031,0,0,51.71,0.208,0.256,0.837,0.022,0.152,0.1742,0.1169
EMP0039,Engineer,Engineering,110,Launch,10.43,2.02,2,2.11,12,7,0.358,1.04,43,56,5.4,68.0,183.4,0.0,7.12,0.717,41.4,0.0383,0,0,54.92,0.208,0.192,0.567,0.148,0.19,0.118,0.2122
EMP0039,Engineer,Engineering,111,Launch,9.63,5.23,8,0.86,7,6,0.082,1.77,32,65,6.9,91.7,21.4,0.078,6.76,0.713,48.7,0.0262,0,0,48.28,0.23,0.831,0.311,0.049,0.286,0.0716,0.1104
EMP0039,Engineer,Engineering,112,Launch,11.27,6.76,11,2.28,7,4,0.183,0.97,33,59,0.8,84.9,5.0,0.0,8.07,0.549,35.4,0.0059,1,0,57.73,0.188,0.976,0.694,0.028,0.245,0.1304,0.064
EMP0039,Engineer,Engineering,113,Launch,10.49,6.29,8,1.78,10,6,0.406,2.5,48,60,1.2,51.5,13.9,0.0,6.6,0.597,38.5,0.0276,2,1,48.2,0.248,0.763,0.534,0.274,0.365,0.1324,0.2436
EMP0039,Engineer,Engineering,114,Launch,11.4,2.54,3,2.5,9,7,0.203,1.59,50,64,6.8,53.6,102.3,0.0,6.34,0.635,26.5,0.0147,0,0,53.74,0.235,0.263,0.738,0.28,0.214,0.1733,0.1636
EMP0039,Engineer,Engineering,115,Launch,9.56,4.98,8,1.28,13,10,0.282,2.97,31,74,6.0,79.1,34.7,0.0,6.33,0.613,42.1,0.0243,1,0,47.22,0.263,0.837,0.355,0.139,0.347,0.0934,0.1521
EMP0039,Engineer,Engineering,116,Launch,11.43,5.19,5,2.71,6,3,0.554,2.38,43,59,14.0,60.6,28.3,0.0,6.78,0.611,35.0,0.032,1,0,54.33,0.242,0.437,0.768,0.211,0.286,0.1857,0.198
EMP0039,Engineer,Engineering,117,Launch,10.71,5.97,4,2.5,10,6,0.292,3.75,47,67,4.7,56.7,9.3,0.0,6.96,0.726,34.3,0.0214,0,0,52.36,0.266,0.373,0.651,0.221,0.296,0.1732,0.2939
EMP0039,Engineer,Engineering,118,Launch,11.89,4.33,3,3.05,10,7,0.414,0.6,41,64,17.3,90.0,74.6,0.0,6.79,0.685,27.3,0.0,0,0,48.09,0.206,0.252,0.868,0.047,0.083,0.1787,0.1666
EMP0039,Engineer,Engineering,119,Launch,10.29,6.17,6,1.53,14,10,0.441,1.65,34,73,26.4,76.2,37.6,0.0,7.15,0.544,39.2,0.0304,0,0,56.53,0.22,0.583,0.477,0.1,0.257,0.105,0.2773
EMP0040,Designer,Product,0,Planning,9.22,1.76,2,0.47,5,3,0.341,0.56,30,43,39.1,59.4,199.5,0.0,7.24,0.642,35.4,0.0167,0,0,47.65,0.196,0.217,0.211,0.187,0.15,0.0414,0.1477
EMP0040,Designer,Product,1,Planning,9.06,1.65,3,0.46,9,7,0.142,0.26,30,46,2.4,82.5,116.6,0.0,6.85,0.562,33.7,0.0126,1,2,46.78,0.198,0.331,0.19,0.085,0.125,0.0376,0.1231
EMP0040,Designer,Product,2,Planning,8.86,1.93,3,0.89,3,2,0.133,0.34,21,53,19.7,69.5,109.8,0.0,7.82,0.524,33.9,0.0137,0,1,52.4,0.18,0.339,0.219,0.114,0.139,0.0394,0.1848
EMP0040,Designer,Product,3,Planning,8.65,5.19,4,0.47,10,9,0.515,0.63,35,46,4.6,84.9,59.3,0.0,6.51,0.634,37.4,0.0172,0,1,47.3,0.212,0.462,0.14,0.094,0.174,0.0297,0.1734
EMP0040,Designer,Product,4,Planning,8.81,2.89,4,3.35,4,3,0.283,0.92,31,43,2.7,75.8,63.1,0.0,6.93,0.612,34.9,0.0165,1,0,54.93,0.21,0.454,0.52,0.117,0.186,0.1092,0.1391
EMP0040,Designer,Product,5,Planning,9.86,2.75,3,1.44,3,1,0.434,0.81,27,33,17.1,80.5,112.1,0.0,7.06,0.652,31.6,0.0209,1,0,45.71,0.205,0.304,0.412,0.082,0.152,0.0846,0.1778
EMP0040,Designer,Product,6,Planning,9.92,0.54,1,1.64,7,6,0.212,0.98,30,49,2.8,71.2,463.0,0.0,7.14,0.578,33.9,0.0299,2,1,56.62,0.207,0.101,0.445,0.128,0.148,0.0921,0.2059
EMP0040,Designer,Product,7,Planning,9.89,2.91,3,1.14,7,6,0.398,0.81,25,45,7.9,63.8,90.7,0.0,7.11,0.586,28.4,0.0138,0,0,56.86,0.204,0.303,0.379,0.172,0.164,0.0773,0.1613
EMP0040,Designer,Product,8,Planning,10.05,3.39,3,3.11,2,1,0.752,1.5,29,59,22.9,82.0,97.2,0.0,6.2,0.643,27.9,0.0339,1,2,43.84,0.236,0.299,0.645,0.131,0.212,0.1522,0.1549
EMP0040,Designer,Product,9,Planning,9.25,0.74,1,0.99,3,1,0.113,2.89,21,47,105.2,72.4,437.9,0.0,7.38,0.53,32.2,0.0093,0,0,59.22,0.24,0.108,0.28,0.106,0.159,0.0672,0.0742
EMP0040,Designer,Product,10,Planning,9.74,1.44,1,2.29,8,5,0.785,1.7,21,35,5.7,56.0,390.2,0.0,7.72,0.578,33.7,0.009,0,0,49.06,0.21,0.103,0.504,0.189,0.146,0.1058,0.2088
EMP0040,Designer,Product,11,Planning,9.74,4.43,4,1.15,10,6,0.195,1.58,20,49,13.8,47.9,50.8,0.0,7.43,0.503,25.6,0.0229,1,0,50.23,0.213,0.411,0.361,0.239,0.247,0.0769,0.1564
EMP0040,Designer,Product,12,Planning,9.41,5.64,6,2.54,6,4,0.468,1.53,33,51,3.3,66.6,30.6,0.149,6.89,0.597,32.8,0.0208,0,0,47.57,0.223,0.638,0.494,0.171,0.266,0.1101,0.1522
EMP0040,Designer,Product,13,Planning,9.02,5.05,4,0.22,7,6,0.116,0.75,35,50,3.3,74.3,39.7,0.0,7.51,0.572,32.0,0.026,0,0,52.28,0.195,0.443,0.155,0.087,0.189,0.0302,0.2428
EMP0040,Designer,Product,14,Planning,8.97,0.0,0,0.11,8,7,0.244,2.39,28,42,39.2,59.5,221.6,0.0,7.92,0.555,32.0,0.0063,0,0,47.97,0.219,0.0,0.135,0.169,0.135,0.0296,0.1754
EMP0040,Designer,Product,15,Planning,9.18,3.19,3,0.37,7,4,0.42,0.43,34,45,4.9,72.8,83.7,0.0,7.06,0.657,39.0,0.0086,1,0,46.55,0.197,0.327,0.194,0.125,0.133,0.0382,0.1384
EMP0040,Designer,Product,16,Planning,9.34,3.08,4,0.72,6,4,0.154,1.16,25,50,31.9,82.8,75.0,0.0,7.55,0.642,33.9,0.0142,1,0,40.0,0.202,0.428,0.257,0.04,0.161,0.052,0.1036
EMP0040,Designer,Product,17,Planning,10.25,6.15,6,2.1,10,9,0.039,0.57,14,41,9.0,69.0,36.6,0.0,7.8,0.622,24.5,0.0285,1,0,53.18,0.185,0.585,0.544,0.117,0.226,0.1006,0.1027
EMP0040,Designer,Product,18,Planning,9.82,4.38,3,1.67,6,3,0.332,1.77,27,51,63.3,92.6,70.0,0.0,6.83,0.565,29.3,0.0155,0,0,40.0,0.229,0.305,0.436,0.045,0.159,0.0999,0.1301
EMP0040,Designer,Product,19,Planning,9.87,4.01,3,1.39,14,12,0.21,1.26,32,41,3.1,91.8,92.3,0.474,7.23,0.582,25.1,0.0202,0,1,50.19,0.211,0.304,0.407,0.018,0.144,0.086,0.1373
EMP0040,Designer,Product,20,Planning,8.9,1.26,2,1.06,9,6,0.618,1.05,30,59,10.7,62.1,203.0,0.0,7.16,0.482,45.2,0.026,0,0,47.04,0.208,0.225,0.245,0.178,0.182,0.051,0.1058
EMP0040,Designer,Product,21,Planning,8.2,2.43,3,0.37,5,3,0.219,1.42,25,52,39.3,79.5,104.0,0.0,8.17,0.511,39.9,0.0021,0,0,42.98,0.195,0.366,0.071,0.058,0.137,0.0139,0.0457
EMP0040,Designer,Product,22,Planning,8.96,5.37,7,1.33,11,9,0.164,1.84,26,42,17.8,46.5,26.8,0.0,7.65,0.535,36.3,0.0175,0,0,54.24,0.214,0.781,0.286,0.242,0.319,0.0613,0.1572
EMP0040,Designer,Product,23,Planning,9.26,5.56,4,0.53,12,9,0.223,0.7,26,38,55.9,72.2,37.5,0.0,6.52,0.568,31.5,0.0317,0,0,50.13,0.214,0.432,0.224,0.164,0.22,0.0479,0.1963
EMP0040,Designer,Product,24,Planning,9.78,0.0,0,3.22,4,2,0.589,0.58,19,45,18.0,52.4,233.2,0.0,7.86,0.575,29.9,0.0149,0,0,54.06,0.184,0.0,0.625,0.209,0.11,0.115,0.126
EMP0040,Designer,Product,25,Planning,8.14,0.0,0,0.12,7,4,0.268,0.82,32,35,5.2,106.4,239.4,0.0,6.71,0.666,35.2,0.0085,1,0,45.77,0.212,0.0,0.033,0.053,0.057,0.0069,0.1186
EMP0040,Designer,Product,26,Planning,9.4,5.64,7,0.48,4,2,0.032,1.35,24,42,10.2,65.9,26.1,0.221,6.83,0.614,31.4,0.0084,0,0,56.16,0.22,0.745,0.235,0.179,0.26,0.0517,0.2263
EMP0040,Designer,Product,27,Planning,9.21,5.53,4,0.36,6,3,0.738,0.88,23,47,16.2,61.2,31.4,0.0,7.18,0.483,34.4,0.0192,0,1,45.72,0.204,0.434,0.196,0.181,0.206,0.04,0.1763
EMP0040,Designer,Product,28,Planning,8.91,2.58,4,0.77,2,1,0.185,2.12,24,49,4.6,71.1,64.7,0.0,6.74,0.549,32.3,0.0161,1,0,40.0,0.238,0.449,0.21,0.156,0.232,0.05,0.3055
EMP0040,Designer,Product,29,Planning,8.57,5.14,6,0.05,9,7,0.159,1.14,32,51,10.9,64.4,27.4,0.0,7.93,0.635,47.6,0.0257,0,1,50.97,0.194,0.7,0.078,0.142,0.268,0.015,0.1398
EMP0040,Designer,Product,30,Development,11.17,3.44,5,2.44,11,10,0.138,1.6,36,55,5.8,61.6,47.8,0.0,7.49,0.514,20.6,0.0253,1,1,46.58,0.212,0.448,0.701,0.158,0.236,0.1487,0.1406
EMP0040,Designer,Product,31,Development,11.19,6.01,9,2.46,7,5,0.221,0.7,22,58,6.1,43.1,5.0,0.0,6.4,0.585,26.8,0.0362,2,0,53.05,0.216,0.804,0.706,0.334,0.354,0.1526,0.4049
EMP0040,Designer,Product,32,Development,11.43,3.82,4,3.61,7,4,0.492,1.73,30,54,25.4,89.4,69.9,0.0,7.64,0.57,23.8,0.0068,1,0,51.92,0.212,0.35,0.88,0.003,0.136,0.1866,0.0717
EMP0040,Designer,Product,33,Development,11.38,6.83,6,2.71,9,5,0.351,1.42,31,53,6.6,38.9,28.3,0.0,6.42,0.553,20.0,0.0279,0,0,45.89,0.23,0.527,0.761,0.356,0.311,0.1751,0.13
EMP0040,Designer,Product,34,Development,10.77,6.46,8,3.05,13,10,0.314,3.32,36,51,6.3,66.9,22.1,0.077,6.69,0.488,29.8,0.0379,0,1,40.0,0.263,0.743,0.727,0.182,0.379,0.1913,0.1289
EMP0040,Designer,Product,35,Development,10.83,4.73,8,1.84,12,8,0.466,4.18,33,64,30.5,63.1,27.7,0.0,7.68,0.473,27.5,0.0162,0,0,49.16,0.26,0.739,0.584,0.149,0.35,0.1518,0.3302
EMP0040,Designer,Product,36,Development,10.65,6.39,7,1.7,6,5,0.395,3.38,28,45,24.8,81.4,31.3,0.0,6.88,0.568,25.2,0.0324,1,0,49.92,0.26,0.657,0.544,0.089,0.324,0.1414,0.3003
EMP0040,Designer,Product,37,Development,11.29,2.69,3,2.45,6,5,0.385,0.63,34,60,14.2,83.6,108.2,0.0,6.57,0.474,33.3,0.0195,0,0,53.68,0.211,0.266,0.717,0.098,0.14,0.1514,0.0856
EMP0040,Designer,Product,38,Development,10.45,5.38,5,1.69,8,7,0.298,0.43,32,59,1.8,80.6,46.9,0.0,6.72,0.674,27.0,0.0136,1,1,51.66,0.204,0.478,0.517,0.104,0.167,0.1056,0.1109
EMP0040,Designer,Product,39,Development,10.9,4.11,3,1.98,4,3,0.193,0.78,28,47,36.0,66.8,65.0,0.0,6.33,0.629,20.2,0.0242,2,2,48.2,0.219,0.275,0.61,0.207,0.189,0.1336,0.1581
EMP0040,Designer,Product,40,Development,10.26,2.75,2,1.47,4,3,0.244,2.74,32,63,15.8,63.3,154.4,0.057,7.47,0.5,29.1,0.0199,1,0,43.8,0.235,0.195,0.466,0.15,0.206,0.1096,0.13
EMP0040,Designer,Product,41,Development,9.92,1.07,1,1.52,4,2,0.274,1.84,35,50,7.6,75.2,396.6,0.0,7.81,0.549,32.5,0.0,0,0,44.89,0.211,0.101,0.43,0.082,0.1,0.0907,0.0612
EMP0040,Designer,Product,42,Development,10.45,4.27,3,2.37,9,8,0.343,0.17,24,50,0.2,71.7,75.6,0.0,6.81,0.595,32.1,0.0137,0,0,40.0,0.197,0.287,0.602,0.148,0.134,0.1187,0.0655
EMP0040,Designer,Product,43,Development,9.81,2.54,3,1.21,9,7,0.354,0.83,23,56,2.0,102.3,122.7,0.0,7.02,0.613,26.9,0.0215,1,1,40.79,0.206,0.306,0.378,0.032,0.139,0.0778,0.2044
EMP0040,Designer,Product,44,Development,10.46,1.64,3,1.68,9,6,0.549,2.23,31,50,10.5,42.5,131.1,0.0,6.68,0.582,22.6,0.0372,4,1,47.2,0.241,0.287,0.518,0.319,0.294,0.1247,0.2804
